record_id,zone_id,building_type,timestamp,hour_of_day,day_of_week,is_weekend,month,temperature,occupancy_rate,energy_consumption,solar_generation,net_consumption,is_anomaly,efficiency_score
2412,Zone_C_Industrial,Office,2025-10-02 03:14:35.512667,3,3,0,10,28.899258210412615,0.3718174743174092,115.19264396759972,0.0,115.19264396759972,0,0.0
2413,Zone_D_Mixed,Residential_Low_Rise,2025-10-02 04:14:35.512667,4,3,0,10,26.731185965923597,0.8322562893273567,69.63325764710747,0.0,69.63325764710747,0,0.0
2414,Zone_B_Commercial,Residential_Low_Rise,2025-10-02 05:14:35.512667,5,3,0,10,31.955056205298092,0.8352355212280137,76.66163698588156,0.0,76.66163698588156,0,0.0
2415,Zone_F_Downtown,School,2025-10-02 06:14:35.512667,6,3,0,10,32.0611823060615,0.3552816523699349,151.03475411515018,0.416766756904142,150.61798735824604,0,0.0
2416,Zone_B_Commercial,Residential_High_Rise,2025-10-02 07:14:35.512667,7,3,0,10,23.184771183148868,0.9018713588225034,117.48770961550034,0.0,117.48770961550034,0,0.0
2417,Zone_E_Tech_Park,School,2025-10-02 08:14:35.512667,8,3,0,10,30.707688918440155,0.3096575799716337,155.4327644987743,0.0,155.4327644987743,0,0.0
2418,Zone_F_Downtown,Hotel,2025-10-02 09:14:35.512667,9,3,0,10,24.612875355301583,0.662678576469784,262.2233944052109,45.04493039411928,217.17846401109165,0,0.0
2419,Zone_D_Mixed,Residential_High_Rise,2025-10-02 10:14:35.512667,10,3,0,10,35.01266802096243,0.485164530773568,95.19863793910761,41.8738481461471,53.324789792960516,0,0.0
2420,Zone_E_Tech_Park,Shopping_Mall,2025-10-02 11:14:35.512667,11,3,0,10,32.26737509174159,0.5177468067740312,278.4233199545719,0.0,278.4233199545719,0,0.0
2421,Zone_A_Residential,Hotel,2025-10-02 12:14:35.512667,12,3,0,10,24.246363228124455,0.8045506484410148,238.1166993078974,0.0,238.1166993078974,0,0.0
2422,Zone_D_Mixed,Factory,2025-10-02 13:14:35.512667,13,3,0,10,28.32105590144658,0.6706678230523566,492.61708406245754,0.0,492.61708406245754,0,0.0
2423,Zone_C_Industrial,Office,2025-10-02 14:14:35.512667,14,3,0,10,30.526354950425766,0.7558820155603827,212.3920010583628,34.044131653296056,178.34786940506675,0,0.0
2424,Zone_A_Residential,Hospital,2025-10-02 15:14:35.512667,15,3,0,10,25.618479368409723,0.44390596710572305,396.3712946753553,35.446255709716404,360.92503896563886,0,0.0
2425,Zone_A_Residential,Factory,2025-10-02 16:14:35.512667,16,3,0,10,23.33241937525623,0.8169618082639378,557.7215382348529,96.10530310433042,461.6162351305225,0,0.0
2426,Zone_C_Industrial,Hotel,2025-10-02 17:14:35.512667,17,3,0,10,27.678132352709195,0.6754245273819534,214.54199290714325,0.0,214.54199290714325,0,0.0
2427,Zone_F_Downtown,Factory,2025-10-02 18:14:35.512667,18,3,0,10,26.835444756405877,0.5392224770567591,428.0365654642964,0.0,428.0365654642964,0,0.0
2428,Zone_A_Residential,Residential_High_Rise,2025-10-02 19:14:35.512667,19,3,0,10,24.51090195810168,0.7467751898088218,114.465966911757,0.0,114.465966911757,0,0.0
2429,Zone_D_Mixed,Residential_High_Rise,2025-10-02 20:14:35.512667,20,3,0,10,30.901674037040117,0.8525539933113004,130.9516021787243,0.0,130.9516021787243,0,0.0
2430,Zone_E_Tech_Park,Residential_High_Rise,2025-10-02 21:14:35.512667,21,3,0,10,23.265640864080005,0.7460775950048762,121.63322619499107,0.0,121.63322619499107,0,0.0
2431,Zone_A_Residential,Factory,2025-10-02 22:14:35.512667,22,3,0,10,26.74747281638665,0.5821002187309807,516.3200165736193,0.0,516.3200165736193,0,0.0
2432,Zone_D_Mixed,School,2025-10-02 23:14:35.512667,23,3,0,10,27.554571505739286,0.3032531602723709,140.4212750399491,0.0,140.4212750399491,0,0.0
2433,Zone_B_Commercial,Office,2025-10-03 00:14:35.512667,0,4,0,10,27.873500903134484,0.26962463029633627,110.39672895517646,0.0,110.39672895517646,0,0.0
2434,Zone_D_Mixed,School,2025-10-03 01:14:35.512667,1,4,0,10,30.27556538892922,0.37662997003788057,183.89475132672536,0.0,183.89475132672536,0,0.0
2435,Zone_E_Tech_Park,Residential_High_Rise,2025-10-03 02:14:35.512667,2,4,0,10,26.099874652623015,0.7099303004629423,125.79629840542118,0.0,125.79629840542118,0,0.0
2436,Zone_D_Mixed,Hotel,2025-10-03 03:14:35.512667,3,4,0,10,18.94563260044246,0.4678769255108417,174.7564085210744,0.0,174.7564085210744,0,0.0
2437,Zone_C_Industrial,Hotel,2025-10-03 04:14:35.512667,4,4,0,10,25.53097439497975,0.33425166074278867,197.18432900061842,0.0,197.18432900061842,0,0.0
2438,Zone_E_Tech_Park,Residential_Low_Rise,2025-10-03 05:14:35.512667,5,4,0,10,28.803190282124316,0.7486510575053749,58.23064783527372,0.0,58.23064783527372,0,0.0
2439,Zone_F_Downtown,School,2025-10-03 06:14:35.512667,6,4,0,10,26.128138513842394,0.1371950007536592,148.78980366327343,0.0,148.78980366327343,0,0.0
2440,Zone_B_Commercial,Office,2025-10-03 07:14:35.512667,7,4,0,10,26.08423335179001,0.3197984881060695,100.1165364576219,8.974959096080585,91.14157736154132,0,0.0
2441,Zone_C_Industrial,Hotel,2025-10-03 08:14:35.512667,8,4,0,10,28.00651606159335,0.5216255647766388,223.4605273074294,0.0,223.4605273074294,0,0.0
2442,Zone_F_Downtown,Residential_Low_Rise,2025-10-03 09:14:35.512667,9,4,0,10,28.33491228496887,0.5775132813609061,43.637033620680064,44.90851688857141,-1.2714832678913481,0,100.0
2443,Zone_D_Mixed,Office,2025-10-03 10:14:35.512667,10,4,0,10,20.93404347503232,0.7058444304230176,154.68452020779773,0.0,154.68452020779773,0,0.0
2444,Zone_E_Tech_Park,Residential_High_Rise,2025-10-03 11:14:35.512667,11,4,0,10,26.16909397375218,0.4958772554832534,78.31565637543629,0.0,78.31565637543629,0,0.0
2445,Zone_B_Commercial,School,2025-10-03 12:14:35.512667,12,4,0,10,25.570972089771132,0.942636200066372,273.76464628496234,0.0,273.76464628496234,0,0.0
2446,Zone_C_Industrial,Hospital,2025-10-03 13:14:35.512667,13,4,0,10,26.312972418272473,0.4055032318860112,366.5255169740974,45.69729651185548,320.8282204622419,0,0.0
2447,Zone_F_Downtown,Shopping_Mall,2025-10-03 14:14:35.512667,14,4,0,10,20.108881702941375,0.5654593381713491,221.1925444517637,0.0,221.1925444517637,0,0.0
2448,Zone_F_Downtown,Residential_High_Rise,2025-10-03 15:14:35.512667,15,4,0,10,29.917483625945998,0.5105669673510822,91.23232658257925,40.18400304237657,51.04832354020268,0,1.9370671943259699
2449,Zone_B_Commercial,Hotel,2025-10-03 16:14:35.512667,16,4,0,10,25.898024019323284,0.6798827995939007,217.93217807272086,0.0,217.93217807272086,0,0.0
2450,Zone_D_Mixed,Factory,2025-10-03 17:14:35.512667,17,4,0,10,27.08200657724874,0.6396162783394025,514.0036644431309,0.0,514.0036644431309,0,0.0
2451,Zone_B_Commercial,Hospital,2025-10-03 18:14:35.512667,18,4,0,10,31.033717005533987,0.49605367623264307,407.4818897269596,0.0,407.4818897269596,0,0.0
2452,Zone_F_Downtown,Factory,2025-10-03 19:14:35.512667,19,4,0,10,26.968020761449836,0.7369199721197408,533.9520327587738,0.0,533.9520327587738,0,0.0
2453,Zone_A_Residential,Office,2025-10-03 20:14:35.512667,20,4,0,10,20.972208325811117,0.2959765831205009,203.39269153905948,0.0,93.77360825310913,1,0.0
2454,Zone_C_Industrial,Factory,2025-10-03 21:14:35.512667,21,4,0,10,25.260038840266212,0.3976801712662509,352.9460881955284,0.0,352.9460881955284,0,0.0
2455,Zone_B_Commercial,Hospital,2025-10-03 22:14:35.512667,22,4,0,10,27.47105462889476,0.8784544387834179,394.96255937477724,0.0,394.96255937477724,0,0.0
2456,Zone_F_Downtown,Hospital,2025-10-03 23:14:35.512667,23,4,0,10,25.54288222503798,0.6334037453640717,393.6512590683351,0.0,393.6512590683351,0,0.0
2457,Zone_D_Mixed,Residential_High_Rise,2025-10-04 00:14:35.512667,0,5,1,10,30.419657053395532,0.8313654002589753,128.1838900791142,0.0,128.1838900791142,0,0.0
2458,Zone_F_Downtown,Residential_Low_Rise,2025-10-04 01:14:35.512667,1,5,1,10,22.6570991709823,0.9120591693968674,64.66598875439638,0.0,64.66598875439638,0,0.0
2459,Zone_D_Mixed,Residential_High_Rise,2025-10-04 02:14:35.512667,2,5,1,10,28.885748315063534,0.8601033776572441,122.89153077058148,0.0,122.89153077058148,0,0.0
2460,Zone_B_Commercial,Office,2025-10-04 03:14:35.512667,3,5,1,10,27.59258609648662,0.11489585732127505,93.18552601391471,0.0,93.18552601391471,0,0.0
2461,Zone_D_Mixed,Hotel,2025-10-04 04:14:35.512667,4,5,1,10,25.266300057563363,0.603953624274156,210.22272772116978,0.0,210.22272772116978,0,0.0
2462,Zone_E_Tech_Park,Factory,2025-10-04 05:14:35.512667,5,5,1,10,25.918223357217087,0.7683578957364081,458.6832438703111,0.0,458.6832438703111,0,0.0
2463,Zone_E_Tech_Park,Residential_Low_Rise,2025-10-04 06:14:35.512667,6,5,1,10,21.915030588305594,0.8749950300442227,49.67840236962505,0.0,49.67840236962505,0,0.0
2464,Zone_E_Tech_Park,School,2025-10-04 07:14:35.512667,7,5,1,10,23.849817997389405,0.2941537448285494,112.9032272433696,0.0,112.9032272433696,0,0.0
2465,Zone_A_Residential,Shopping_Mall,2025-10-04 08:14:35.512667,8,5,1,10,26.426068144773325,0.3149497678115586,256.43761939783377,0.0,256.43761939783377,0,0.0
2466,Zone_B_Commercial,Hospital,2025-10-04 09:14:35.512667,9,5,1,10,24.170134702705013,0.45673137398424113,282.1969415495759,0.0,282.1969415495759,1,0.0
2467,Zone_F_Downtown,Residential_Low_Rise,2025-10-04 10:14:35.512667,10,5,1,10,24.72062112523167,0.8372891140706064,53.61806060257525,0.0,53.61806060257525,0,0.0
2468,Zone_F_Downtown,Hotel,2025-10-04 11:14:35.512667,11,5,1,10,27.439308021072936,0.6716938794124496,240.43088305689966,0.0,240.43088305689966,0,0.0
2469,Zone_A_Residential,School,2025-10-04 12:14:35.512667,12,5,1,10,18.66198011671316,0.15487119718154882,147.2597694538681,0.0,147.2597694538681,0,0.0
2470,Zone_D_Mixed,Residential_Low_Rise,2025-10-04 13:14:35.512667,13,5,1,10,25.41326535018295,0.906700416593966,50.708555780099694,0.0,50.708555780099694,0,0.0
2471,Zone_A_Residential,Residential_High_Rise,2025-10-04 14:14:35.512667,14,5,1,10,29.55579816070727,0.7410869482290032,102.87087388244015,0.0,102.87087388244015,0,0.0
2472,Zone_D_Mixed,School,2025-10-04 15:14:35.512667,15,5,1,10,23.016332478183152,0.10016982192434364,164.97436114038422,0.0,164.97436114038422,0,0.0
2473,Zone_D_Mixed,Shopping_Mall,2025-10-04 16:14:35.512667,16,5,1,10,20.334529360963888,0.8714348390256779,245.7600095319267,0.0,245.7600095319267,0,6.3523276614042885
2474,Zone_C_Industrial,Hotel,2025-10-04 17:14:35.512667,17,5,1,10,22.820210630371687,0.5349340766580599,201.04258148302299,0.0,201.04258148302299,0,0.0
2475,Zone_F_Downtown,Hospital,2025-10-04 18:14:35.512667,18,5,1,10,19.356063261794915,0.8744938805736562,395.1133571150845,4.512712932311226,390.6006441827733,0,0.0
2476,Zone_E_Tech_Park,Hotel,2025-10-04 19:14:35.512667,19,5,1,10,24.503889541870805,0.4667589602071344,218.46576811540885,0.0,218.46576811540885,0,0.0
2477,Zone_D_Mixed,Office,2025-10-04 20:14:35.512667,20,5,1,10,23.524983838293544,0.11268972702624519,104.48882079162804,0.0,104.48882079162804,0,0.0
2478,Zone_C_Industrial,Office,2025-10-04 21:14:35.512667,21,5,1,10,24.62120782355187,0.2545039209106046,100.03187870890218,0.0,100.03187870890218,0,0.0
2479,Zone_F_Downtown,Residential_Low_Rise,2025-10-04 22:14:35.512667,22,5,1,10,23.189972667413368,0.9089548829564245,53.915458890439595,0.0,53.915458890439595,0,0.0
2480,Zone_E_Tech_Park,School,2025-10-04 23:14:35.512667,23,5,1,10,24.089759166125695,0.19841737976952717,137.76565252721653,0.0,137.76565252721653,0,0.0
2481,Zone_D_Mixed,Residential_Low_Rise,2025-10-05 00:14:35.512667,0,6,1,10,24.771653207511253,0.7184625850444661,55.87853773456535,0.0,55.87853773456535,0,0.0
2482,Zone_D_Mixed,Factory,2025-10-05 01:14:35.512667,1,6,1,10,19.745126037787404,0.6924804449840027,485.5156005276766,0.0,485.5156005276766,0,0.0
2483,Zone_A_Residential,Shopping_Mall,2025-10-05 02:14:35.512667,2,6,1,10,24.293936600715234,0.4092863846850944,235.54862968535406,0.0,235.54862968535406,0,0.0
2484,Zone_A_Residential,Hospital,2025-10-05 03:14:35.512667,3,6,1,10,27.517667780637446,0.8096289288937706,464.9415584726415,0.0,464.9415584726415,0,0.0
2485,Zone_F_Downtown,Residential_Low_Rise,2025-10-05 04:14:35.512667,4,6,1,10,20.205003110076074,0.7685057798855477,50.644993786814375,0.0,50.644993786814375,0,0.0
2486,Zone_E_Tech_Park,Factory,2025-10-05 05:14:35.512667,5,6,1,10,23.93203744326143,0.8086238341883567,548.4452687646803,0.0,548.4452687646803,0,0.0
2487,Zone_D_Mixed,School,2025-10-05 06:14:35.512667,6,6,1,10,26.80781359014123,0.18538490837870386,137.81350108970074,0.0,137.81350108970074,0,0.0
2488,Zone_F_Downtown,Shopping_Mall,2025-10-05 07:14:35.512667,7,6,1,10,19.375017590523406,0.6578927035488904,264.3231662021321,0.0,264.3231662021321,0,0.0
2489,Zone_F_Downtown,Hospital,2025-10-05 08:14:35.512667,8,6,1,10,25.149937461796092,0.7737375100925798,322.6140979357965,0.0,322.6140979357965,0,0.0
2490,Zone_B_Commercial,Office,2025-10-05 09:14:35.512667,9,6,1,10,22.006311337927045,0.10808784859658627,129.029228725319,0.0,129.029228725319,0,0.0
2491,Zone_A_Residential,Factory,2025-10-05 10:14:35.512667,10,6,1,10,25.622204317470278,0.7926996037138709,489.38143021135903,0.0,489.38143021135903,0,0.0
2492,Zone_E_Tech_Park,School,2025-10-05 11:14:35.512667,11,6,1,10,20.03042843427088,0.12772960835309952,156.59606805294237,34.421258534555236,122.17480951838714,0,0.0
2493,Zone_D_Mixed,Shopping_Mall,2025-10-05 12:14:35.512667,12,6,1,10,22.392053333849898,0.5150510131217919,228.28070701109226,0.0,228.28070701109226,0,0.0
2494,Zone_F_Downtown,Factory,2025-10-05 13:14:35.512667,13,6,1,10,17.778986497174603,0.583668618066638,471.11847057598226,134.56091890991638,336.5575516660659,0,0.0
2495,Zone_D_Mixed,Residential_Low_Rise,2025-10-05 14:14:35.512667,14,6,1,10,23.56137727695096,0.9238566459171571,52.656122717330575,0.0,52.656122717330575,0,0.0
2496,Zone_B_Commercial,Residential_High_Rise,2025-10-05 15:14:35.512667,15,6,1,10,23.51060632405928,0.7056101569738977,92.73937081540316,0.0,92.73937081540316,0,0.0
2497,Zone_E_Tech_Park,Office,2025-10-05 16:14:35.512667,16,6,1,10,23.701524169373705,0.21184052165935707,155.30565853443278,0.0,155.30565853443278,0,0.0
2498,Zone_F_Downtown,Residential_Low_Rise,2025-10-05 17:14:35.512667,17,6,1,10,23.468478294947538,0.8606306250155986,37.28296129958243,0.0,37.28296129958243,0,15.326675587912831
2499,Zone_D_Mixed,Residential_Low_Rise,2025-10-05 18:14:35.512667,18,6,1,10,21.63486390223425,0.7791455772747683,43.88392181463043,0.0,43.88392181463043,0,0.0
2500,Zone_A_Residential,School,2025-10-05 19:14:35.512667,19,6,1,10,17.389466277974236,0.15809735426189195,266.2062954700782,0.0,118.73356152667542,1,0.0
2501,Zone_B_Commercial,School,2025-10-05 20:14:35.512667,20,6,1,10,24.71271514265723,0.1980938317020935,114.54033986368209,0.0,114.54033986368209,0,0.0
2502,Zone_E_Tech_Park,Shopping_Mall,2025-10-05 21:14:35.512667,21,6,1,10,21.535173279390403,0.41226025071880357,228.3022755812262,0.0,228.3022755812262,0,0.0
2503,Zone_B_Commercial,School,2025-10-05 22:14:35.512667,22,6,1,10,22.744796678005525,0.19362378592099183,99.1424033175859,0.0,99.1424033175859,0,0.0
2504,Zone_A_Residential,Factory,2025-10-05 23:14:35.512667,23,6,1,10,20.92244698815641,0.7590151940940886,382.9656775117889,0.0,382.9656775117889,0,0.0
2505,Zone_E_Tech_Park,Office,2025-10-06 00:14:35.512667,0,0,0,10,27.268012128481466,0.3536186512481545,122.83113916653198,0.0,122.83113916653198,0,0.0
2506,Zone_B_Commercial,Residential_Low_Rise,2025-10-06 01:14:35.512667,1,0,0,10,19.602315994055687,0.7962903462247252,49.744881025666494,0.0,49.744881025666494,0,0.0
2507,Zone_C_Industrial,Shopping_Mall,2025-10-06 02:14:35.512667,2,0,0,10,19.400361436022358,0.6703810278862113,268.9173105706483,0.0,268.9173105706483,0,0.0
2508,Zone_A_Residential,Hotel,2025-10-06 03:14:35.512667,3,0,0,10,16.447100556167474,0.30001231077653695,395.69626121356157,0.0,159.08879648966237,1,0.0
2509,Zone_A_Residential,Hotel,2025-10-06 04:14:35.512667,4,0,0,10,21.384025431894525,0.6302114902028715,188.47457495883177,0.0,188.47457495883177,0,0.0
2510,Zone_A_Residential,Office,2025-10-06 05:14:35.512667,5,0,0,10,26.533678718818283,0.39257089161774705,13.286930833770437,0.0,103.27997617084206,1,0.0
2511,Zone_C_Industrial,School,2025-10-06 06:14:35.512667,6,0,0,10,21.24667044806267,0.19367950814836343,103.30789580891607,0.0,103.30789580891607,0,0.0
2512,Zone_C_Industrial,School,2025-10-06 07:14:35.512667,7,0,0,10,21.46593711011199,0.27843283726277385,123.024583369046,0.0,123.024583369046,0,0.0
2513,Zone_D_Mixed,Factory,2025-10-06 08:14:35.512667,8,0,0,10,23.61720705584355,0.7573701945873679,431.23842029939243,0.0,431.23842029939243,0,0.0
2514,Zone_F_Downtown,School,2025-10-06 09:14:35.512667,9,0,0,10,21.096775061180367,0.8522332552474106,243.57304754526731,0.0,243.57304754526731,0,0.0
2515,Zone_B_Commercial,Hotel,2025-10-06 10:14:35.512667,10,0,0,10,24.121228371630032,0.5510999822801037,163.35678084169436,0.0,163.35678084169436,0,0.0
2516,Zone_D_Mixed,Residential_Low_Rise,2025-10-06 11:14:35.512667,11,0,0,10,24.479421223914517,0.34577267199285944,32.423330416440756,0.0,32.423330416440756,0,0.0
2517,Zone_B_Commercial,Hotel,2025-10-06 12:14:35.512667,12,0,0,10,18.570018984883053,0.5782208384749385,234.14847102079545,0.0,234.14847102079545,0,0.0
2518,Zone_F_Downtown,Hospital,2025-10-06 13:14:35.512667,13,0,0,10,15.970478966500377,0.476870525507155,268.8826161221366,48.13758684107159,220.745029281065,0,0.0
2519,Zone_C_Industrial,Residential_Low_Rise,2025-10-06 14:14:35.512667,14,0,0,10,22.243293122301765,0.5087760866283892,36.09534531594489,0.0,36.09534531594489,0,0.0
2520,Zone_F_Downtown,Residential_Low_Rise,2025-10-06 15:14:35.512667,15,0,0,10,21.05515955386054,0.43257383031434293,42.765770039860335,0.0,42.765770039860335,0,0.0
2521,Zone_C_Industrial,School,2025-10-06 16:14:35.512667,16,0,0,10,16.862419362859473,0.9124699411518303,263.40453776262024,0.0,263.40453776262024,0,0.0
2522,Zone_F_Downtown,Office,2025-10-06 17:14:35.512667,17,0,0,10,17.878620660634798,0.7483306092232941,151.85794703394458,0.0,151.85794703394458,0,0.0
2523,Zone_D_Mixed,School,2025-10-06 18:14:35.512667,18,0,0,10,17.782046299487316,0.22531603661607208,139.88070644505189,2.0179861326030095,137.8627203124489,0,0.0
2524,Zone_E_Tech_Park,Office,2025-10-06 19:14:35.512667,19,0,0,10,20.18060541565726,0.2672514929184425,113.1695575511912,0.0,113.1695575511912,0,0.0
2525,Zone_D_Mixed,Office,2025-10-06 20:14:35.512667,20,0,0,10,22.643160174406756,0.13780440280848857,89.48254451041277,0.0,89.48254451041277,0,0.0
2526,Zone_B_Commercial,Hotel,2025-10-06 21:14:35.512667,21,0,0,10,22.72392554364837,0.6527460467006934,203.887825111722,0.0,203.887825111722,0,0.0
2527,Zone_D_Mixed,Office,2025-10-06 22:14:35.512667,22,0,0,10,21.849109801333785,0.18727642159827285,66.2064381160496,0.0,66.2064381160496,0,0.0
2528,Zone_A_Residential,Shopping_Mall,2025-10-06 23:14:35.512667,23,0,0,10,18.513252242229424,0.43772230808919577,207.49651296341858,0.0,207.49651296341858,0,0.0
2529,Zone_B_Commercial,Residential_High_Rise,2025-10-07 00:14:35.512667,0,1,0,10,25.96277271776573,0.7354776849323361,104.08326782667675,0.0,104.08326782667675,0,0.0
2530,Zone_F_Downtown,School,2025-10-07 01:14:35.512667,1,1,0,10,19.315070440191246,0.20496457769005338,121.97761976275413,0.0,121.97761976275413,0,0.0
2531,Zone_B_Commercial,Shopping_Mall,2025-10-07 02:14:35.512667,2,1,0,10,17.96201454977271,0.8573894491165241,314.7965833014782,0.0,314.7965833014782,0,0.0
2532,Zone_E_Tech_Park,Residential_Low_Rise,2025-10-07 03:14:35.512667,3,1,0,10,14.943342975288118,0.7077514648327645,51.4688649952534,0.0,51.4688649952534,0,0.0
2533,Zone_C_Industrial,Shopping_Mall,2025-10-07 04:14:35.512667,4,1,0,10,17.912096185866314,0.8112937249847636,303.58945156892435,0.0,303.58945156892435,0,0.0
2534,Zone_F_Downtown,Factory,2025-10-07 05:14:35.512667,5,1,0,10,20.184288087086074,0.5384165386710845,298.3530711566323,0.0,298.3530711566323,0,0.0
2535,Zone_B_Commercial,Hospital,2025-10-07 06:14:35.512667,6,1,0,10,14.022588812426047,0.6369609832358307,356.62269552035735,0.07243054604502794,356.5502649743123,0,0.0
2536,Zone_F_Downtown,Office,2025-10-07 07:14:35.512667,7,1,0,10,15.832404298990786,0.25384368907761146,71.74202851123061,0.0,71.74202851123061,0,0.0
2537,Zone_F_Downtown,School,2025-10-07 08:14:35.512667,8,1,0,10,17.20624531135814,0.3777220784821701,149.11204617385616,0.0,149.11204617385616,0,0.0
2538,Zone_F_Downtown,Factory,2025-10-07 09:14:35.512667,9,1,0,10,16.19573630810905,0.7620775615234282,530.3872474258478,0.0,530.3872474258478,0,0.0
2539,Zone_C_Industrial,School,2025-10-07 10:14:35.512667,10,1,0,10,15.862039350230136,0.9462058838319872,265.2466391857353,41.68361722103722,223.5630219646981,0,0.0
2540,Zone_D_Mixed,Hotel,2025-10-07 11:14:35.512667,11,1,0,10,21.723366275083254,0.7766579709730185,233.7783566964406,0.0,233.7783566964406,0,0.0
2541,Zone_F_Downtown,Hospital,2025-10-07 12:14:35.512667,12,1,0,10,13.311479667058627,0.4775330965240124,314.8934658171318,0.0,314.8934658171318,0,0.0
2542,Zone_A_Residential,Factory,2025-10-07 13:14:35.512667,13,1,0,10,18.70375437562049,0.8777302076155886,499.2849376271666,0.0,499.2849376271666,0,0.0
2543,Zone_E_Tech_Park,School,2025-10-07 14:14:35.512667,14,1,0,10,19.649145725518704,0.9458914477019809,270.95420886139425,0.0,270.95420886139425,0,0.0
2544,Zone_C_Industrial,Residential_Low_Rise,2025-10-07 15:14:35.512667,15,1,0,10,16.55405458023007,0.3369281110850098,35.65854033939079,0.0,35.65854033939079,0,0.0
2545,Zone_B_Commercial,Office,2025-10-07 16:14:35.512667,16,1,0,10,17.240035883193325,0.9252610459457442,190.10168243682165,0.0,190.10168243682165,0,0.0
2546,Zone_C_Industrial,Factory,2025-10-07 17:14:35.512667,17,1,0,10,17.71396298134852,0.6985213097358973,458.39217799379026,0.0,458.39217799379026,0,0.0
2547,Zone_B_Commercial,Residential_Low_Rise,2025-10-07 18:14:35.512667,18,1,0,10,19.653408255552357,0.9304984425082784,57.67281229526831,0.0,57.67281229526831,0,0.0
2548,Zone_C_Industrial,Office,2025-10-07 19:14:35.512667,19,1,0,10,22.25761986220806,0.3747217060656961,112.48405749438656,0.0,112.48405749438656,0,0.0
2549,Zone_B_Commercial,Residential_High_Rise,2025-10-07 20:14:35.512667,20,1,0,10,13.727292208346974,0.9228432577968042,117.11251210990454,0.0,117.11251210990454,0,0.0
2550,Zone_F_Downtown,Residential_Low_Rise,2025-10-07 21:14:35.512667,21,1,0,10,14.747421146194782,0.9213188984205947,73.15535125198022,0.0,73.15535125198022,0,0.0
2551,Zone_D_Mixed,Shopping_Mall,2025-10-07 22:14:35.512667,22,1,0,10,14.814083242642052,0.37058774339593115,202.471997471071,0.0,202.471997471071,0,0.0
2552,Zone_B_Commercial,School,2025-10-07 23:14:35.512667,23,1,0,10,17.28991648631623,0.14305471248347862,104.82508923036185,0.0,104.82508923036185,0,0.0
2553,Zone_B_Commercial,Hotel,2025-10-08 00:14:35.512667,0,2,0,10,16.044284746053776,0.37066765162618,210.09680666823144,0.0,210.09680666823144,0,0.0
2554,Zone_A_Residential,Office,2025-10-08 01:14:35.512667,1,2,0,10,19.159119968018278,0.12730872664008558,79.66994104448014,0.0,79.66994104448014,1,0.0
2555,Zone_B_Commercial,Factory,2025-10-08 02:14:35.512667,2,2,0,10,15.106807634226834,0.511971171044393,439.8527362118612,0.0,439.8527362118612,0,0.0
2556,Zone_A_Residential,Hospital,2025-10-08 03:14:35.512667,3,2,0,10,14.32819120761869,0.7103750485947854,397.8835039772184,0.0,397.8835039772184,0,0.0
2557,Zone_E_Tech_Park,Factory,2025-10-08 04:14:35.512667,4,2,0,10,14.62041758126113,0.512815567843551,440.90054587592545,0.0,440.90054587592545,0,0.0
2558,Zone_F_Downtown,Shopping_Mall,2025-10-08 05:14:35.512667,5,2,0,10,17.174019883688818,0.732180199965057,317.8422904607595,0.0,317.8422904607595,0,0.0
2559,Zone_A_Residential,School,2025-10-08 06:14:35.512667,6,2,0,10,19.636087801891968,0.34608493750606084,130.22597017507965,0.0,130.22597017507965,0,0.0
2560,Zone_D_Mixed,Shopping_Mall,2025-10-08 07:14:35.512667,7,2,0,10,16.528625823871227,0.6997288440878502,273.67689884557603,13.672444645900303,260.0044541996757,0,0.0
2561,Zone_F_Downtown,Factory,2025-10-08 08:14:35.512667,8,2,0,10,14.905313842360197,0.5790628357697813,389.1405809891455,0.0,389.1405809891455,0,0.0
2562,Zone_A_Residential,Hotel,2025-10-08 09:14:35.512667,9,2,0,10,13.404814988336618,0.47731046375457414,227.68944164364737,34.3720311745142,193.31741046913316,0,0.0
2563,Zone_F_Downtown,School,2025-10-08 10:14:35.512667,10,2,0,10,20.801221962160795,0.7311008406138076,232.76774951173928,0.0,232.76774951173928,0,0.0
2564,Zone_F_Downtown,Hospital,2025-10-08 11:14:35.512667,11,2,0,10,11.052092952711888,0.5961910967468302,426.68899197118867,53.93109798330332,372.7578939878854,0,0.0
2565,Zone_F_Downtown,Office,2025-10-08 12:14:35.512667,12,2,0,10,15.695714523969755,0.8798997383424743,204.59281268948996,41.78564470541783,162.80716798407212,0,0.0
2566,Zone_E_Tech_Park,School,2025-10-08 13:14:35.512667,13,2,0,10,18.392340305356516,0.837060802876012,281.122000580854,0.0,281.122000580854,0,0.0
2567,Zone_D_Mixed,Residential_Low_Rise,2025-10-08 14:14:35.512667,14,2,0,10,15.49311117521093,0.5164445757871388,40.69116835181456,42.07667014741814,-1.3855017956035809,0,100.0
2568,Zone_C_Industrial,School,2025-10-08 15:14:35.512667,15,2,0,10,14.3135435534341,0.7838049180858752,262.97083684836923,40.91262441307923,222.05821243529,0,0.0
2569,Zone_C_Industrial,Shopping_Mall,2025-10-08 16:14:35.512667,16,2,0,10,17.539607014556566,0.3400776378332088,212.97616889629492,20.4394015785951,192.53676731769983,0,0.0
2570,Zone_A_Residential,Shopping_Mall,2025-10-08 17:14:35.512667,17,2,0,10,12.571722012954758,0.7626587556195461,282.8575830923871,0.0,282.8575830923871,0,0.0
